,date,derv,t-1,t-2,t-3,t-4,t-5,t-6,t-7,t-8,t-9,t-10,Value
2884,2021-07-11 00:40:00+00:00,0.0,0.115824,0.118872,0.115824,0.118872,0.118872,0.118872,0.118872,0.118872,0.12192,0.12192,0.115824
2885,2021-07-11 00:50:00+00:00,0.0,0.115824,0.115824,0.118872,0.115824,0.118872,0.118872,0.118872,0.118872,0.118872,0.12192,0.115824
2886,2021-07-11 01:00:00+00:00,0.0,0.115824,0.115824,0.115824,0.118872,0.115824,0.118872,0.118872,0.118872,0.118872,0.118872,0.115824
2887,2021-07-11 01:10:00+00:00,-1.0557672324211967e-06,0.115824,0.115824,0.115824,0.115824,0.118872,0.115824,0.118872,0.118872,0.118872,0.118872,0.112776
2888,2021-07-11 01:20:00+00:00,0.0,0.112776,0.115824,0.115824,0.115824,0.115824,0.118872,0.115824,0.118872,0.118872,0.118872,0.112776
2889,2021-07-11 01:30:00+00:00,0.0,0.112776,0.112776,0.115824,0.115824,0.115824,0.115824,0.118872,0.115824,0.118872,0.118872,0.112776
2890,2021-07-11 01:40:00+00:00,0.0,0.112776,0.112776,0.112776,0.115824,0.115824,0.115824,0.115824,0.118872,0.115824,0.118872,0.112776
2891,2021-07-11 01:50:00+00:00,0.0,0.112776,0.112776,0.112776,0.112776,0.115824,0.115824,0.115824,0.115824,0.118872,0.115824,0.112776
2892,2021-07-11 02:00:00+00:00,0.0,0.112776,0.112776,0.112776,0.112776,0.112776,0.115824,0.115824,0.115824,0.115824,0.118872,0.112776
2893,2021-07-11 02:10:00+00:00,0.0,0.112776,0.112776,0.112776,0.112776,0.112776,0.112776,0.115824,0.115824,0.115824,0.115824,0.112776
2894,2021-07-11 02:20:00+00:00,0.0,0.112776,0.112776,0.112776,0.112776,0.112776,0.112776,0.112776,0.115824,0.115824,0.115824,0.112776
2895,2021-07-11 02:30:00+00:00,0.0,0.112776,0.112776,0.112776,0.112776,0.112776,0.112776,0.112776,0.112776,0.115824,0.115824,0.112776
2896,2021-07-11 02:40:00+00:00,-1.052486187845302e-06,0.112776,0.112776,0.112776,0.112776,0.112776,0.112776,0.112776,0.112776,0.112776,0.115824,0.109728
2897,2021-07-11 02:50:00+00:00,0.0,0.109728,0.112776,0.112776,0.112776,0.112776,0.112776,0.112776,0.112776,0.112776,0.112776,0.109728
2898,2021-07-11 03:00:00+00:00,0.0,0.109728,0.109728,0.112776,0.112776,0.112776,0.112776,0.112776,0.112776,0.112776,0.112776,0.109728
2899,2021-07-11 03:10:00+00:00,0.0,0.109728,0.109728,0.109728,0.112776,0.112776,0.112776,0.112776,0.112776,0.112776,0.112776,0.109728
2900,2021-07-11 03:20:00+00:00,0.0,0.109728,0.109728,0.109728,0.109728,0.112776,0.112776,0.112776,0.112776,0.112776,0.112776,0.109728
2901,2021-07-11 03:30:00+00:00,0.0,0.109728,0.109728,0.109728,0.109728,0.109728,0.112776,0.112776,0.112776,0.112776,0.112776,0.109728
2902,2021-07-11 03:40:00+00:00,0.0,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.112776,0.112776,0.112776,0.112776,0.109728
2903,2021-07-11 03:50:00+00:00,0.0,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.112776,0.112776,0.112776,0.109728
2904,2021-07-11 04:00:00+00:00,-1.0495867768595072e-06,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.112776,0.112776,0.10668
2905,2021-07-11 04:10:00+00:00,0.0,0.10668,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.112776,0.10668
2906,2021-07-11 04:20:00+00:00,0.0,0.10668,0.10668,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.10668
2907,2021-07-11 04:30:00+00:00,0.0,0.10668,0.10668,0.10668,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.10668
2908,2021-07-11 04:40:00+00:00,0.0,0.10668,0.10668,0.10668,0.10668,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.10668
2909,2021-07-11 04:50:00+00:00,0.0,0.10668,0.10668,0.10668,0.10668,0.10668,0.109728,0.109728,0.109728,0.109728,0.109728,0.10668
2910,2021-07-11 05:00:00+00:00,1.0474226804123742e-06,0.10668,0.10668,0.10668,0.10668,0.10668,0.10668,0.109728,0.109728,0.109728,0.109728,0.109728
2911,2021-07-11 05:10:00+00:00,-1.0470628649948502e-06,0.109728,0.10668,0.10668,0.10668,0.10668,0.10668,0.10668,0.109728,0.109728,0.109728,0.10668
2912,2021-07-11 05:20:00+00:00,1.0467032967032999e-06,0.10668,0.109728,0.10668,0.10668,0.10668,0.10668,0.10668,0.10668,0.109728,0.109728,0.109728
2913,2021-07-11 05:30:00+00:00,0.0,0.109728,0.10668,0.109728,0.10668,0.10668,0.10668,0.10668,0.10668,0.10668,0.109728,0.109728
2914,2021-07-11 05:40:00+00:00,0.0,0.109728,0.109728,0.10668,0.109728,0.10668,0.10668,0.10668,0.10668,0.10668,0.10668,0.109728
2915,2021-07-11 05:50:00+00:00,0.0,0.109728,0.109728,0.109728,0.10668,0.109728,0.10668,0.10668,0.10668,0.10668,0.10668,0.109728
2916,2021-07-11 06:00:00+00:00,0.0,0.109728,0.109728,0.109728,0.109728,0.10668,0.109728,0.10668,0.10668,0.10668,0.10668,0.109728
2917,2021-07-11 06:10:00+00:00,0.0,0.109728,0.109728,0.109728,0.109728,0.109728,0.10668,0.109728,0.10668,0.10668,0.10668,0.109728
2918,2021-07-11 06:20:00+00:00,0.0,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.10668,0.109728,0.10668,0.10668,0.109728
2919,2021-07-11 06:30:00+00:00,0.0,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.10668,0.109728,0.10668,0.109728
2920,2021-07-11 06:40:00+00:00,0.0,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.10668,0.109728,0.109728
2921,2021-07-11 06:50:00+00:00,0.0,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.10668,0.109728
2922,2021-07-11 07:00:00+00:00,0.0,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728
2923,2021-07-11 07:10:00+00:00,0.0,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728
2924,2021-07-11 07:20:00+00:00,0.0,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728
2925,2021-07-11 07:30:00+00:00,0.0,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728
2926,2021-07-11 07:40:00+00:00,0.0,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728
2927,2021-07-11 07:50:00+00:00,0.0,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728
2928,2021-07-11 08:00:00+00:00,0.0,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728
2929,2021-07-11 08:10:00+00:00,0.0,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728
2930,2021-07-11 08:20:00+00:00,0.0,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728
2931,2021-07-11 08:30:00+00:00,0.0,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728
2932,2021-07-11 08:40:00+00:00,0.0,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728
2933,2021-07-11 08:50:00+00:00,0.0,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728
2934,2021-07-11 09:00:00+00:00,0.0,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728
2935,2021-07-11 09:10:00+00:00,0.0,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728
2936,2021-07-11 09:20:00+00:00,0.0,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728
2937,2021-07-11 09:30:00+00:00,0.0,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728
2938,2021-07-11 09:40:00+00:00,2.074880871341045e-06,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.115824
2939,2021-07-11 09:50:00+00:00,1.0370874447090845e-05,0.115824,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.146304
2940,2021-07-11 10:00:00+00:00,1.1404081632653062e-05,0.146304,0.115824,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.179832
2941,2021-07-11 10:10:00+00:00,1.0363821829309762e-05,0.179832,0.146304,0.115824,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.210312
2942,2021-07-11 10:20:00+00:00,9.32426920462271e-06,0.210312,0.179832,0.146304,0.115824,0.109728,0.109728,0.109728,0.109728,0.109728,0.109728,0.237744
2943,2021-07-11 10:30:00+00:00,7.249745158002027e-06,0.237744,0.210312,0.179832,0.146304,0.115824,0.109728,0.109728,0.109728,0.109728,0.109728,0.25908
2944,2021-07-11 10:40:00+00:00,7.247282608695659e-06,0.25908,0.237744,0.210312,0.179832,0.146304,0.115824,0.109728,0.109728,0.109728,0.109728,0.280416
2945,2021-07-11 10:50:00+00:00,9.314770797962652e-06,0.280416,0.25908,0.237744,0.210312,0.179832,0.146304,0.115824,0.109728,0.109728,0.109728,0.307848
2946,2021-07-11 11:00:00+00:00,1.034623217922609e-05,0.307848,0.280416,0.25908,0.237744,0.210312,0.179832,0.146304,0.115824,0.109728,0.109728,0.3383280000000001
2947,2021-07-11 11:10:00+00:00,1.0342721411605006e-05,0.3383280000000001,0.307848,0.280416,0.25908,0.237744,0.210312,0.179832,0.146304,0.115824,0.109728,0.368808
2948,2021-07-11 11:20:00+00:00,9.305291723202156e-06,0.368808,0.3383280000000001,0.307848,0.280416,0.25908,0.237744,0.210312,0.179832,0.146304,0.115824,0.39624
2949,2021-07-11 11:30:00+00:00,7.234994913530017e-06,0.39624,0.368808,0.3383280000000001,0.307848,0.280416,0.25908,0.237744,0.210312,0.179832,0.146304,0.417576
2950,2021-07-11 11:40:00+00:00,7.232542372881363e-06,0.417576,0.39624,0.368808,0.3383280000000001,0.307848,0.280416,0.25908,0.237744,0.210312,0.179832,0.438912
2951,2021-07-11 11:50:00+00:00,6.1972212809217114e-06,0.438912,0.417576,0.39624,0.368808,0.3383280000000001,0.307848,0.280416,0.25908,0.237744,0.210312,0.4572
2952,2021-07-11 12:00:00+00:00,6.195121951219521e-06,0.4572,0.438912,0.417576,0.39624,0.368808,0.3383280000000001,0.307848,0.280416,0.25908,0.237744,0.475488
2953,2021-07-11 12:10:00+00:00,5.1608533694547836e-06,0.475488,0.4572,0.438912,0.417576,0.39624,0.368808,0.3383280000000001,0.307848,0.280416,0.25908,0.490728
2954,2021-07-11 12:20:00+00:00,4.127285037237656e-06,0.490728,0.475488,0.4572,0.438912,0.417576,0.39624,0.368808,0.3383280000000001,0.307848,0.280416,0.50292
2955,2021-07-11 12:30:00+00:00,4.1258883248730895e-06,0.50292,0.490728,0.475488,0.4572,0.438912,0.417576,0.39624,0.368808,0.3383280000000001,0.307848,0.515112
2956,2021-07-11 12:40:00+00:00,4.124492557510143e-06,0.515112,0.50292,0.490728,0.475488,0.4572,0.438912,0.417576,0.39624,0.368808,0.3383280000000001,0.527304
2957,2021-07-11 12:50:00+00:00,3.092323300642557e-06,0.527304,0.515112,0.50292,0.490728,0.475488,0.4572,0.438912,0.417576,0.39624,0.368808,0.536448
2958,2021-07-11 13:00:00+00:00,3.0912778904665453e-06,0.536448,0.527304,0.515112,0.50292,0.490728,0.475488,0.4572,0.438912,0.417576,0.39624,0.5455920000000001
2959,2021-07-11 13:10:00+00:00,2.0601554579249713e-06,0.5455920000000001,0.536448,0.527304,0.515112,0.50292,0.490728,0.475488,0.4572,0.438912,0.417576,0.5516880000000001
2960,2021-07-11 13:20:00+00:00,3.0891891891891654e-06,0.5516880000000001,0.5455920000000001,0.536448,0.527304,0.515112,0.50292,0.490728,0.475488,0.4572,0.438912,0.560832
2961,2021-07-11 13:30:00+00:00,4.117527862208707e-06,0.560832,0.5516880000000001,0.5455920000000001,0.536448,0.527304,0.515112,0.50292,0.490728,0.475488,0.4572,0.573024
2962,2021-07-11 13:40:00+00:00,3.0871033085753007e-06,0.573024,0.560832,0.5516880000000001,0.5455920000000001,0.536448,0.527304,0.515112,0.50292,0.490728,0.475488,0.582168
2963,2021-07-11 13:50:00+00:00,3.086061424232211e-06,0.582168,0.573024,0.560832,0.5516880000000001,0.5455920000000001,0.536448,0.527304,0.515112,0.50292,0.490728,0.5913120000000001
2964,2021-07-11 14:00:00+00:00,1.0283400809716396e-06,0.5913120000000001,0.582168,0.573024,0.560832,0.5516880000000001,0.5455920000000001,0.536448,0.527304,0.515112,0.50292,0.59436
2965,2021-07-11 14:10:00+00:00,2.05598650927487e-06,0.59436,0.5913120000000001,0.582168,0.573024,0.560832,0.5516880000000001,0.5455920000000001,0.536448,0.527304,0.515112,0.600456
2966,2021-07-11 14:20:00+00:00,1.0276466621712914e-06,0.600456,0.59436,0.5913120000000001,0.582168,0.573024,0.560832,0.5516880000000001,0.5455920000000001,0.536448,0.527304,0.603504
2967,2021-07-11 14:30:00+00:00,-1.0273003033367208e-06,0.603504,0.600456,0.59436,0.5913120000000001,0.582168,0.573024,0.560832,0.5516880000000001,0.5455920000000001,0.536448,0.600456
2968,2021-07-11 14:40:00+00:00,-2.053908355795145e-06,0.600456,0.603504,0.600456,0.59436,0.5913120000000001,0.582168,0.573024,0.560832,0.5516880000000001,0.5455920000000001,0.59436
2969,2021-07-11 14:50:00+00:00,-4.106433142472206e-06,0.59436,0.600456,0.603504,0.600456,0.59436,0.5913120000000001,0.582168,0.573024,0.560832,0.5516880000000001,0.582168
2970,2021-07-11 15:00:00+00:00,-3.0787878787878926e-06,0.582168,0.59436,0.600456,0.603504,0.600456,0.59436,0.5913120000000001,0.582168,0.573024,0.560832,0.573024
2971,2021-07-11 15:10:00+00:00,-2.0518343991921506e-06,0.573024,0.582168,0.59436,0.600456,0.603504,0.600456,0.59436,0.5913120000000001,0.582168,0.573024,0.5669280000000001
2972,2021-07-11 15:20:00+00:00,-3.076716016150754e-06,0.5669280000000001,0.573024,0.582168,0.59436,0.600456,0.603504,0.600456,0.59436,0.5913120000000001,0.582168,0.5577840000000001
2973,2021-07-11 15:30:00+00:00,-2.050454086781026e-06,0.5577840000000001,0.5669280000000001,0.573024,0.582168,0.59436,0.600456,0.603504,0.600456,0.59436,0.5913120000000001,0.5516880000000001
2974,2021-07-11 15:40:00+00:00,-2.049764626765296e-06,0.5516880000000001,0.5577840000000001,0.5669280000000001,0.573024,0.582168,0.59436,0.600456,0.603504,0.600456,0.59436,0.5455920000000001
2975,2021-07-11 15:50:00+00:00,-2.0490756302520977e-06,0.5455920000000001,0.5516880000000001,0.5577840000000001,0.5669280000000001,0.573024,0.582168,0.59436,0.600456,0.603504,0.600456,0.5394960000000001
2976,2021-07-11 16:00:00+00:00,-2.0483870967742274e-06,0.5394960000000001,0.5455920000000001,0.5516880000000001,0.5577840000000001,0.5669280000000001,0.573024,0.582168,0.59436,0.600456,0.603504,0.5334
2977,2021-07-11 16:10:00+00:00,-3.0715485387974238e-06,0.5334,0.5394960000000001,0.5455920000000001,0.5516880000000001,0.5577840000000001,0.5669280000000001,0.573024,0.582168,0.59436,0.600456,0.524256
2978,2021-07-11 16:20:00+00:00,-2.0470114170584252e-06,0.524256,0.5334,0.5394960000000001,0.5455920000000001,0.5516880000000001,0.5577840000000001,0.5669280000000001,0.573024,0.582168,0.59436,0.5181600000000001
2979,2021-07-11 16:30:00+00:00,-3.069486404833851e-06,0.5181600000000001,0.524256,0.5334,0.5394960000000001,0.5455920000000001,0.5516880000000001,0.5577840000000001,0.5669280000000001,0.573024,0.582168,0.509016
2980,2021-07-11 16:40:00+00:00,-2.0456375838926143e-06,0.509016,0.5181600000000001,0.524256,0.5334,0.5394960000000001,0.5455920000000001,0.5516880000000001,0.5577840000000001,0.5669280000000001,0.573024,0.50292
2981,2021-07-11 16:50:00+00:00,-3.0674270379067566e-06,0.50292,0.509016,0.5181600000000001,0.524256,0.5334,0.5394960000000001,0.5455920000000001,0.5516880000000001,0.5577840000000001,0.5669280000000001,0.493776
2982,2021-07-11 17:00:00+00:00,-2.044265593561365e-06,0.493776,0.50292,0.509016,0.5181600000000001,0.524256,0.5334,0.5394960000000001,0.5455920000000001,0.5516880000000001,0.5577840000000001,0.48768
2983,2021-07-11 17:10:00+00:00,-2.0435802883003654e-06,0.48768,0.493776,0.50292,0.509016,0.5181600000000001,0.524256,0.5334,0.5394960000000001,0.5455920000000001,0.5516880000000001,0.481584
2984,2021-07-11 17:20:00+00:00,-2.042895442359246e-06,0.481584,0.48768,0.493776,0.50292,0.509016,0.5181600000000001,0.524256,0.5334,0.5394960000000001,0.5455920000000001,0.475488
2985,2021-07-11 17:30:00+00:00,-2.042211055276397e-06,0.475488,0.481584,0.48768,0.493776,0.50292,0.509016,0.5181600000000001,0.524256,0.5334,0.5394960000000001,0.469392
2986,2021-07-11 17:40:00+00:00,-2.0415271265907536e-06,0.469392,0.475488,0.481584,0.48768,0.493776,0.50292,0.509016,0.5181600000000001,0.524256,0.5334,0.463296
2987,2021-07-11 17:50:00+00:00,-1.0204218279209894e-06,0.463296,0.469392,0.475488,0.481584,0.48768,0.493776,0.50292,0.509016,0.5181600000000001,0.524256,0.460248
2988,2021-07-11 18:00:00+00:00,-2.0401606425702778e-06,0.460248,0.463296,0.469392,0.475488,0.481584,0.48768,0.493776,0.50292,0.509016,0.5181600000000001,0.454152
2989,2021-07-11 18:10:00+00:00,-1.0197390431582453e-06,0.454152,0.460248,0.463296,0.469392,0.475488,0.481584,0.48768,0.493776,0.50292,0.509016,0.451104
2990,2021-07-11 18:20:00+00:00,4.0775919732441404e-06,0.451104,0.454152,0.460248,0.463296,0.469392,0.475488,0.481584,0.48768,0.493776,0.50292,0.463296
2991,2021-07-11 18:30:00+00:00,8.152457372116355e-06,0.463296,0.451104,0.454152,0.460248,0.463296,0.469392,0.475488,0.481584,0.48768,0.493776,0.48768
2992,2021-07-11 18:40:00+00:00,7.1310160427807555e-06,0.48768,0.463296,0.451104,0.454152,0.460248,0.463296,0.469392,0.475488,0.481584,0.48768,0.509016
2993,2021-07-11 18:50:00+00:00,6.110257266956222e-06,0.509016,0.48768,0.463296,0.451104,0.454152,0.460248,0.463296,0.469392,0.475488,0.481584,0.527304
2994,2021-07-11 19:00:00+00:00,5.0901803607214534e-06,0.527304,0.509016,0.48768,0.463296,0.451104,0.454152,0.460248,0.463296,0.469392,0.475488,0.542544
2995,2021-07-11 19:10:00+00:00,3.0530884808013493e-06,0.542544,0.527304,0.509016,0.48768,0.463296,0.451104,0.454152,0.460248,0.463296,0.469392,0.5516880000000001
2996,2021-07-11 19:20:00+00:00,1.0173564753003803e-06,0.5516880000000001,0.542544,0.527304,0.509016,0.48768,0.463296,0.451104,0.454152,0.460248,0.463296,0.554736
2997,2021-07-11 19:30:00+00:00,-2.0340340340340307e-06,0.554736,0.5516880000000001,0.542544,0.527304,0.509016,0.48768,0.463296,0.451104,0.454152,0.460248,0.54864
2998,2021-07-11 19:40:00+00:00,-2.0333555703802503e-06,0.54864,0.554736,0.5516880000000001,0.542544,0.527304,0.509016,0.48768,0.463296,0.451104,0.454152,0.542544
2999,2021-07-11 19:50:00+00:00,-3.0490163387796067e-06,0.542544,0.54864,0.554736,0.5516880000000001,0.542544,0.527304,0.509016,0.48768,0.463296,0.451104,0.5334
3000,2021-07-11 20:00:00+00:00,-3.0479999999999766e-06,0.5334,0.542544,0.54864,0.554736,0.5516880000000001,0.542544,0.527304,0.509016,0.48768,0.463296,0.524256
3001,2021-07-11 20:10:00+00:00,-3.046984338553829e-06,0.524256,0.5334,0.542544,0.54864,0.554736,0.5516880000000001,0.542544,0.527304,0.509016,0.48768,0.515112
3002,2021-07-11 20:20:00+00:00,-3.045969353764171e-06,0.515112,0.524256,0.5334,0.542544,0.54864,0.554736,0.5516880000000001,0.542544,0.527304,0.509016,0.505968
3003,2021-07-11 20:30:00+00:00,-3.0449550449550403e-06,0.505968,0.515112,0.524256,0.5334,0.542544,0.54864,0.554736,0.5516880000000001,0.542544,0.527304,0.496824
3004,2021-07-11 20:40:00+00:00,-2.0292942743009288e-06,0.496824,0.505968,0.515112,0.524256,0.5334,0.542544,0.54864,0.554736,0.5516880000000001,0.542544,0.490728
3005,2021-07-11 20:50:00+00:00,-3.04292845257903e-06,0.490728,0.496824,0.505968,0.515112,0.524256,0.5334,0.542544,0.54864,0.554736,0.5516880000000001,0.481584
3006,2021-07-11 21:00:00+00:00,-2.027944111776444e-06,0.481584,0.490728,0.496824,0.505968,0.515112,0.524256,0.5334,0.542544,0.54864,0.554736,0.475488
3007,2021-07-11 21:10:00+00:00,-3.04090455603593e-06,0.475488,0.481584,0.490728,0.496824,0.505968,0.515112,0.524256,0.5334,0.542544,0.54864,0.466344
3008,2021-07-11 21:20:00+00:00,-2.0265957446808476e-06,0.466344,0.475488,0.481584,0.490728,0.496824,0.505968,0.515112,0.524256,0.5334,0.542544,0.460248
3009,2021-07-11 21:30:00+00:00,-2.0259222333000966e-06,0.460248,0.466344,0.475488,0.481584,0.490728,0.496824,0.505968,0.515112,0.524256,0.5334,0.454152
3010,2021-07-11 21:40:00+00:00,-2.025249169435213e-06,0.454152,0.460248,0.466344,0.475488,0.481584,0.490728,0.496824,0.505968,0.515112,0.524256,0.448056
3011,2021-07-11 21:50:00+00:00,-2.0245765526403155e-06,0.448056,0.454152,0.460248,0.466344,0.475488,0.481584,0.490728,0.496824,0.505968,0.515112,0.44196
3012,2021-07-11 22:00:00+00:00,-2.023904382470135e-06,0.44196,0.448056,0.454152,0.460248,0.466344,0.475488,0.481584,0.490728,0.496824,0.505968,0.435864
3013,2021-07-11 22:10:00+00:00,-2.023232658479917e-06,0.435864,0.44196,0.448056,0.454152,0.460248,0.466344,0.475488,0.481584,0.490728,0.496824,0.429768
3014,2021-07-11 22:20:00+00:00,-1.0112806901128053e-06,0.429768,0.435864,0.44196,0.448056,0.454152,0.460248,0.466344,0.475488,0.481584,0.490728,0.42672
3015,2021-07-11 22:30:00+00:00,-1.0109452736318393e-06,0.42672,0.429768,0.435864,0.44196,0.448056,0.454152,0.460248,0.466344,0.475488,0.481584,0.423672
3016,2021-07-11 22:40:00+00:00,0.0,0.423672,0.42672,0.429768,0.435864,0.44196,0.448056,0.454152,0.460248,0.466344,0.475488,0.423672
3017,2021-07-11 22:50:00+00:00,3.030825323168706e-06,0.423672,0.423672,0.42672,0.429768,0.435864,0.44196,0.448056,0.454152,0.460248,0.466344,0.432816
3018,2021-07-11 23:00:00+00:00,4.039761431411543e-06,0.432816,0.423672,0.423672,0.42672,0.429768,0.435864,0.44196,0.448056,0.454152,0.460248,0.445008
3019,2021-07-11 23:10:00+00:00,5.048029148724735e-06,0.445008,0.432816,0.423672,0.423672,0.42672,0.429768,0.435864,0.44196,0.448056,0.454152,0.460248
3020,2021-07-11 23:20:00+00:00,5.04635761589405e-06,0.460248,0.445008,0.432816,0.423672,0.423672,0.42672,0.429768,0.435864,0.44196,0.448056,0.475488
3021,2021-07-11 23:30:00+00:00,4.035749751737829e-06,0.475488,0.460248,0.445008,0.432816,0.423672,0.423672,0.42672,0.429768,0.435864,0.44196,0.48768
3022,2021-07-11 23:40:00+00:00,4.034414295168756e-06,0.48768,0.475488,0.460248,0.445008,0.432816,0.423672,0.423672,0.42672,0.429768,0.435864,0.499872
3023,2021-07-11 23:50:00+00:00,4.033079722130327e-06,0.499872,0.48768,0.475488,0.460248,0.445008,0.432816,0.423672,0.423672,0.42672,0.429768,0.512064
3024,2021-07-12 00:00:00+00:00,3.0238095238095374e-06,0.512064,0.499872,0.48768,0.475488,0.460248,0.445008,0.432816,0.423672,0.423672,0.42672,0.521208
3025,2021-07-12 00:10:00+00:00,3.0228099173553853e-06,0.521208,0.512064,0.499872,0.48768,0.475488,0.460248,0.445008,0.432816,0.423672,0.423672,0.530352
3026,2021-07-12 00:20:00+00:00,3.0218109715796565e-06,0.530352,0.521208,0.512064,0.499872,0.48768,0.475488,0.460248,0.445008,0.432816,0.423672,0.5394960000000001
3027,2021-07-12 00:30:00+00:00,3.020812685827529e-06,0.5394960000000001,0.530352,0.521208,0.512064,0.499872,0.48768,0.475488,0.460248,0.445008,0.432816,0.54864
3028,2021-07-12 00:40:00+00:00,3.019815059445192e-06,0.54864,0.5394960000000001,0.530352,0.521208,0.512064,0.499872,0.48768,0.475488,0.460248,0.445008,0.5577840000000001
3029,2021-07-12 00:50:00+00:00,2.0125453945196402e-06,0.5577840000000001,0.54864,0.5394960000000001,0.530352,0.521208,0.512064,0.499872,0.48768,0.475488,0.460248,0.56388
3030,2021-07-12 01:00:00+00:00,1.0059405940594226e-06,0.56388,0.5577840000000001,0.54864,0.5394960000000001,0.530352,0.521208,0.512064,0.499872,0.48768,0.475488,0.5669280000000001
3031,2021-07-12 01:10:00+00:00,-2.011217419993435e-06,0.5669280000000001,0.56388,0.5577840000000001,0.54864,0.5394960000000001,0.530352,0.521208,0.512064,0.499872,0.48768,0.560832
3032,2021-07-12 01:20:00+00:00,-2.0105540897097595e-06,0.560832,0.5669280000000001,0.56388,0.5577840000000001,0.54864,0.5394960000000001,0.530352,0.521208,0.512064,0.499872,0.554736
3033,2021-07-12 01:30:00+00:00,-3.0148367952522025e-06,0.554736,0.560832,0.5669280000000001,0.56388,0.5577840000000001,0.54864,0.5394960000000001,0.530352,0.521208,0.512064,0.5455920000000001
3034,2021-07-12 01:40:00+00:00,-3.0138431114041004e-06,0.5455920000000001,0.554736,0.560832,0.5669280000000001,0.56388,0.5577840000000001,0.54864,0.5394960000000001,0.530352,0.521208,0.536448
3035,2021-07-12 01:50:00+00:00,-2.0085667215815453e-06,0.536448,0.5455920000000001,0.554736,0.560832,0.5669280000000001,0.56388,0.5577840000000001,0.54864,0.5394960000000001,0.530352,0.530352
3036,2021-07-12 02:00:00+00:00,-2.007905138339918e-06,0.530352,0.536448,0.5455920000000001,0.554736,0.560832,0.5669280000000001,0.56388,0.5577840000000001,0.54864,0.5394960000000001,0.524256
3037,2021-07-12 02:10:00+00:00,-2.007243990780372e-06,0.524256,0.530352,0.536448,0.5455920000000001,0.554736,0.560832,0.5669280000000001,0.56388,0.5577840000000001,0.54864,0.5181600000000001
3038,2021-07-12 02:20:00+00:00,-3.009874917709033e-06,0.5181600000000001,0.524256,0.530352,0.536448,0.5455920000000001,0.554736,0.560832,0.5669280000000001,0.56388,0.5577840000000001,0.509016
3039,2021-07-12 02:30:00+00:00,-3.0088845014807637e-06,0.509016,0.5181600000000001,0.524256,0.530352,0.536448,0.5455920000000001,0.554736,0.560832,0.5669280000000001,0.56388,0.499872
3040,2021-07-12 02:40:00+00:00,-2.0052631578947338e-06,0.499872,0.509016,0.5181600000000001,0.524256,0.530352,0.536448,0.5455920000000001,0.554736,0.560832,0.5669280000000001,0.493776
